,Crop_Code,Scientific_Name,Genus,Species,Variety,Life_Form,Habit,Life_Span,Physiology,Category,Plant_Attributes,Temp_Opt_Min,Temp_Opt_Max,Temp_Opt_Min_F,Temp_Opt_Max_F,Temp_Abs_Min,Temp_Abs_Max,Temp_Abs_Min_F,Temp_Abs_Max_F,Killing_Temp_Rest,Killing_Temp_Growth,Killing_Temp_Rest_F,Killing_Temp_Growth_F,Rain_Opt_Min,Rain_Opt_Max,Rain_Abs_Min,Rain_Abs_Max,Lat_Opt_Min,Lat_Opt_Max,Lat_Abs_Min,Lat_Abs_Max,Alt_Opt_Min,Alt_Opt_Max,Alt_Abs_Min,Alt_Abs_Max,pH_Opt_Min,pH_Opt_Max,pH_Abs_Min,pH_Abs_Max,Light_Opt_Min,Light_Opt_Max,Light_Abs_Min,Light_Abs_Max,Depth_Opt,Depth_Abs,Texture_Ops,Texture_Abs,Fertility_Ops,Fertility_Abs,Al_Toxicity_Opt,Al_Toxicity_Abs,Salinity_Ops,Salinity_Abs,Drainage_Opt,Drainage_Abs,Photoperiod,Abiotic_Tolererance,Abiotic_Susceptibility,Introduction_Risks,Production_System,Cropping_System,Subsystem,Companion_Species,Level_of_Mechanization,Labour_Intensity,Crop_Cycle_Min,Crop_Cycle_Max,Use_Main,Use_Detailed,Use_Part,Climate_Zone_Trewartha,USDA_Hardiness_Zone,USDA_Hardiness_Zone_Min,USDA_Hardiness_Zone_Max,Datasheet_URL,PFAF_URL,Climate_Zone_Trewartha_Abbreviations,Climate_Zone_Koppen_Geiger_Abbreviations,Climate_Zone_Koppen_Geiger_IDs
16,352,Albizia stipulata,Albizia,stipulata,,tree,erect,perennial,"deciduous, single stem","forest/wood, environmental",harvested from wild,22.0,34.0,71.6,93.2,4.0,43.0,39.2,109.4,-1.0,-1.0,30.2,30.2,2000.0,2400.0,1100.0,5000.0,20.0,20.0,30.0,30.0,,,226.66666666666666,1300.0,5.5,6.5,5.0,7.5,very bright,cloudy skies,very bright,light shade,deep (>>150 cm),medium (50-150 cm),medium,"medium, light",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),"poorly (saturated >50% of year), well (dry spells)","poorly (saturated >50% of year), well (dry spells)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,210.0,300.0,material,timber wood,bark,tropical wet & dry (Aw),10-11,10,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=352,https://pfaf.org/user/Plant.aspx?LatinName=Albizia+stipulata,['Aw'],['Aw'],[3]
17,353,Aleurites fordii,Aleurites,fordii,,tree,erect,perennial,"deciduous, single stem","materials, environmental",grown on small scale,17.0,22.0,62.6,71.6,10.0,28.0,50.0,82.4,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1000.0,1200.0,750.0,1400.0,29.0,29.0,32.0,32.0,,,600.0,1000.0,6.0,7.0,5.3,7.5,very bright,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),medium,medium,high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,wind,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,240.0,300.0,material,lipids/oil & fats,seeds,subtropical dry summer (Cs),8-10,8,10,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=353,https://pfaf.org/user/Plant.aspx?LatinName=Aleurites+fordii,['Cs'],"['Csb', 'Csa', 'Csc']","[9, 8, 10]"
18,354,Aleurites moluccana,Aleurites,moluccana,,tree,erect,perennial,single stem,materials,grown on small scale,18.0,28.0,64.4,82.4,14.0,32.0,57.2,89.6,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1000.0,1800.0,600.0,4300.0,19.5,19.5,20.0,30.0,,,600.0,1200.0,5.0,8.0,4.3,8.5,very bright,very bright,very bright,clear skies,medium (50-150 cm),shallow (20-50 cm),medium,medium,high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,wind,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,240.0,365.0,material,lipids/oil & fats,seeds,"tropical wet & dry (Aw), subtropical humid (Cf), subtropical dry summer (Cs)",8-10,8,10,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=354,https://pfaf.org/user/Plant.aspx?LatinName=Aleurites+moluccana,"['Aw', 'Cf', 'Cs']","['Aw', 'Csc', 'Csa', 'Cfb', 'Cfc', 'Cfa', 'Csb']","[3, 10, 8, 15, 16, 14, 9]"
19,355,Aleurites montana,Aleurites,montana,,tree,erect,perennial,"deciduous, single stem","materials, environmental",grown on small scale,25.0,30.0,77.0,86.0,18.0,34.0,64.4,93.2,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1500.0,2100.0,1000.0,2500.0,10.0,10.0,35.0,35.0,,,600.0,1800.0,5.0,6.5,4.5,7.0,clear skies,cloudy skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"heavy, medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,wind,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,240.0,300.0,material,lipids/oil & fats,seeds,"tropical wet & dry (Aw), subtropical dry summer (Cs)",8-10,8,10,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=355,https://pfaf.org/user/Plant.aspx?LatinName=Aleurites+montana,"['Aw', 'Cs']","['Aw', 'Csb', 'Csa', 'Csc']","[3, 9, 8, 10]"
20,363,Allium ampeloprasum,Allium,ampeloprasum,,herb,erect,"annual, biennial",single stem,vegetables,grown on large scale,18.0,24.0,64.4,75.2,6.0,27.0,42.8,80.6,-5.0,-5.0,23.0,23.0,750.0,1000.0,350.0,2800.0,26.25,10.0,60.0,60.0,,,589.4025163469174,1000.0,6.0,6.5,4.5,7.5,clear skies,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"medium, organic","heavy, medium, light",high,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),long day (>14 hours),drought,humidity,can become a weed,"home garden, large scale/commercial",Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,120.0,150.0,food & beverage,vitamins,entire plant,"tropical wet & dry (Aw), tropical wet (Ar), steppe or semiarid (Bs), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",5-9,5,9,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=363,https://pfaf.org/user/Plant.aspx?LatinName=Allium+ampeloprasum,"['Aw', 'Ar', 'Bs', 'Cf', 'Cs', 'Cw', 'Do', 'Dc', 'Df', 'Dw']","['Aw', 'Dwd', 'Cwc', 'Dfb', 'Dwb', 'Dfa', 'BSk', 'Dwc', 'Cfa', 'Cwb', 'Cfb', 'Am', 'Dfc', 'Csb', 'Dfd', 'Cwa', 'Csc', 'BSh', 'Af', 'Csa', 'Dwa', 'Cfc']","[3, 24, 13, 26, 22, 25, 7, 23, 14, 12, 15, 2, 27, 9, 28, 11, 10, 6, 1, 8, 21, 16]"
21,364,Allium cepa,Allium,cepa,,herb,erect,biennial,single stem,"vegetables, medicinals & aromatic",grown on large scale,12.0,25.0,53.6,77.0,4.0,30.0,39.2,86.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,350.0,600.0,300.0,2800.0,26.25,10.0,60.0,60.0,,,589.4025163469174,2000.0,6.0,7.0,4.3,8.3,clear skies,clear skies,cloudy skies,very bright,medium (50-150 cm),shallow (20-50 cm),"medium, organic","wide, organic",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),well (dry spells),"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,humidity,can become a weed,"home garden, large scale/commercial",Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,85.0,175.0,food & beverage,vitamins,entire plant,"tropical wet & dry (Aw), tropical wet (Ar), steppe or semiarid (Bs), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",4-10,4,10,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=364,https://pfaf.org/user/Plant.aspx?LatinName=Allium+cepa,"['Aw', 'Ar', 'Bs', 'Cf', 'Cs', 'Cw', 'Do', 'Dc', 'Df', 'Dw']","['Aw', 'Dwd', 'Cwc', 'Dfb', 'Dwb', 'Dfa', 'BSk', 'Dwc', 'Cfa', 'Cwb', 'Cfb', 'Am', 'Dfc', 'Csb', 'Dfd', 'Cwa', 'Csc', 'BSh', 'Af', 'Csa', 'Dwa', 'Cfc']","[3, 24, 13, 26, 22, 25, 7, 23, 14, 12, 15, 2, 27, 9, 28, 11, 10, 6, 1, 8, 21, 16]"
22,365,Allium fistulosum,Allium,fistulosum,,herb,erect,"annual, perennial",single stem,vegetables,grown on large scale,12.0,25.0,53.6,77.0,6.0,30.0,42.8,86.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,850.0,1600.0,700.0,2500.0,26.25,10.0,60.0,60.0,,,589.4025163469174,2000.0,6.6,7.4,5.5,8.5,clear skies,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"medium, organic","heavy, medium, light",high,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,humidity,can become a weed,"home garden, large scale/commercial",Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,60.0,160.0,food & beverage,vitamins,entire plant,"tropical wet & dry (Aw), tropical wet (Ar), subtropical humid (Cf), temperate oceanic (Do), temperate continental (Dc)",5-9,5,9,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=365,https://pfaf.org/user/Plant.aspx?LatinName=Allium+fistulosum,"['Aw', 'Ar', 'Cf', 'Do', 'Dc']","['Dfc', 'Aw', 'Dfd', 'Af', 'Dfb', 'Cfb', 'Cfc', 'Am', 'Cfa', 'Dfa']","[27, 3, 28, 1, 26, 15, 16, 2, 14, 25]"
23,367,Allium sativum,Allium,sativum,,herb,erect,biennial,single stem,"vegetables, medicinals & aromatic",grown on large scale,18.0,30.0,64.4,86.0,7.0,35.0,44.6,95.0,-5.0,-5.0,23.0,23.0,750.0,1600.0,500.0,2700.0,26.25,10.0,60.0,60.0,,,589.4025163469174,2200.0,6.0,6.6,5.0,8.5,clear skies,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",high,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),long day (>14 hours),drought,humidity,can become a weed,"home garden, large scale/commercial",Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,90.0,120.0,food additive,condiment/seasoning,leaves,"tropical wet & dry (Aw), tropical wet (Ar), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",7-10,7,10,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=367,https://pfaf.org/user/Plant.aspx?LatinName=Allium+sativum,"['Aw', 'Ar', 'Cf', 'Cs', 'Cw', 'Do', 'Dc', 'Df', 'Dw']","['Aw', 'Dwd', 'Cwc', 'Dfb', 'Dwb', 'Dfa', 'Dwc', 'Cfa', 'Cwb', 'Cfb', 'Am', 'Dfc', 'Csb', 'Dfd', 'Cwa', 'Csc', 'Af', 'Csa', 'Dwa', 'Cfc']","[3, 24, 13, 26, 22, 25, 23, 14, 12, 15, 2, 27, 9, 28, 11, 10, 1, 8, 21, 16]"
24,379,Alstonia scholaris,Alstonia,scholaris,,tree,erect,perennial,"evergreen, single stem","materials, ornamentals/turf, medicinals & aromatic, forest/wood",grown on small scale,22.0,28.0,71.6,82.4,12.0,36.0,53.6,96.8,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1200.0,3000.0,1100.0,3800.0,5.0,24.896480043077425,15.0,21.5,,,589.4025163469174,1000.0,5.5,6.5,4.5,7.5,very bright,very bright,very bright,clear skies,deep (>>150 cm),shallow (20-50 cm),medium,"heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,300.0,365.0,material,timber wood,bark,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=379,https://pfaf.org/user/Plant.aspx?LatinName=Alstonia+scholaris,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
25,390,Amaranthus cruentus,Amaranthus,cruentus,,herb,erect,annual,C4 photosynthesis,"cereals & pseudocereals, forage/pasture, vegetables",grown on small scale,22.0,28.0,71.6,82.4,10.0,45.0,50.0,113.0,4.0,0.0,39.2,32.0,2000.0,2400.0,500.0,4000.0,10.0,10.0,20.0,40.0,,,589.4025163469174,1200.0,5.5,7.0,4.3,7.5,very bright,very bright,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"heavy, medium, light, organic","heavy, medium, light",high,moderate,none (<5% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),well (dry spells),"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,flooding,can become a weed,"home garden, small scale (manual)",Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,30.0,300.0,food & beverage,protein,seeds,"tropical wet & dry (Aw), tropical wet (Ar), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw)",3-11,3,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=390,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+cruentus,"['Aw', 'Ar', 'Cf', 'Cs', 'Cw']","['Aw', 'Cwa', 'Csc', 'Cwb', 'Cwc', 'Af', 'Csa', 'Cfb', 'Cfc', 'Am', 'Cfa', 'Csb']","[3, 11, 10, 12, 13, 1, 8, 15, 16, 2, 14, 9]"
26,391,Amaranthus sp.,Amaranthus,sp.,,herb,erect,annual,"single stem, multi stem, C4 photosynthesis",vegetables,"grown on large scale, grown on small scale",19.0,30.0,66.2,86.0,7.0,45.0,44.6,113.0,4.0,0.0,39.2,32.0,1100.0,1400.0,200.0,4200.0,10.0,10.0,30.0,30.0,,,589.4025163469174,1200.0,5.5,7.5,4.3,8.5,very bright,very bright,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"heavy, medium, light, organic","heavy, medium, light",high,moderate,none (<5% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,flooding,can become a weed,"home garden, small scale (manual)",Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,30.0,300.0,food & beverage,vitamins,leaves,"tropical wet & dry (Aw), desert or arid (Bw), steppe or semiarid (Bs), subtropical humid (Cf)",3-11,3,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=391,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+sp.,"['Aw', 'Bw', 'Bs', 'Cf']","['Aw', 'Cfa', 'BSh', 'BSk', 'Cfb', 'Cfc', 'BWk', 'BWh']","[3, 14, 6, 7, 15, 16, 5, 4]"
27,400,Amorphophallus paeoniifolius,Amorphophallus,paeoniifolius,,herb,erect,perennial,single stem,vegetables,grown on small scale,28.0,35.0,82.4,95.0,25.0,40.0,77.0,104.0,5.0,0.0,41.0,32.0,1000.0,1500.0,900.0,1800.0,21.959985813389384,24.896480043077425,20.0,20.0,,,589.4025163469174,1000.0,5.5,6.2,5.0,7.5,clear skies,clear skies,cloudy skies,very bright,deep (>>150 cm),medium (50-150 cm),"medium, organic","medium, organic",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,220.0,350.0,food & beverage,vitamins,roots,"tropical wet & dry (Aw), tropical wet (Ar)",11-12,11,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=400,https://pfaf.org/user/Plant.aspx?LatinName=Amorphophallus+paeoniifolius,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
28,401,Anacardium occidentale,Anacardium,occidentale,,"shrub, tree",erect,perennial,"evergreen, single stem, multi stem, C3 photosynthesis","fruits & nuts, medicinals & aromatic",grown on large scale,15.0,35.0,59.0,95.0,5.0,46.0,41.0,114.8,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,750.0,1600.0,400.0,4000.0,21.959985813389384,24.896480043077425,25.0,30.0,,,589.4025163469174,1200.0,4.5,6.5,3.8,8.7,very bright,very bright,very bright,clear skies,deep (>>150 cm),medium (50-150 cm),"medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,190.0,260.0,food & beverage,vitamins,fruits,"tropical wet & dry (Aw), steppe or semiarid (Bs), subtropical dry summer (Cs), subtropical dry winter (Cw)",9-12,9,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=401,https://pfaf.org/user/Plant.aspx?LatinName=Anacardium+occidentale,"['Aw', 'Bs', 'Cs', 'Cw']","['Aw', 'Cwa', 'Csc', 'Cwb', 'BSh', 'Cwc', 'Csa', 'BSk', 'Csb']","[3, 11, 10, 12, 6, 13, 8, 7, 9]"
29,402,Ananas comosus,Ananas,comosus,,herb,erect,perennial,single stem,fruits & nuts,grown on large scale,21.0,30.0,69.8,86.0,10.0,36.0,50.0,96.8,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,800.0,2500.0,550.0,3500.0,21.959985813389384,24.896480043077425,25.0,33.0,,,589.4025163469174,1800.0,4.5,8.0,3.5,9.0,clear skies,cloudy skies,very bright,light shade,medium (50-150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,330.0,365.0,food & beverage,vitamins,fruits,"tropical wet & dry (Aw), tropical wet (Ar), subtropical humid (Cf)",9-11,9,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=402,https://pfaf.org/user/Plant.aspx?LatinName=Ananas+comosus,"['Aw', 'Ar', 'Cf']","['Aw', 'Af', 'Cfb', 'Cfc', 'Am', 'Cfa']","[3, 1, 15, 16, 2, 14]"
30,411,Annona muricata,Annona,muricata,,tree,erect,perennial,"evergreen, semi evergreen, single stem","fruits & nuts, vegetables, medicinals & aromatic, environmental",grown on small scale,20.0,30.0,68.0,86.0,13.0,36.0,55.4,96.8,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1200.0,2200.0,800.0,4200.0,8.75,24.896480043077425,20.0,30.0,,,589.4025163469174,1200.0,5.5,6.5,4.5,8.0,very bright,clear skies,very bright,cloudy skies,deep (>>150 cm),shallow (20-50 cm),"heavy, medium","heavy, medium, light",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,home garden,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,180.0,365.0,food & beverage,vitamins,fruits,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=411,https://pfaf.org/user/Plant.aspx?LatinName=Annona+muricata,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
31,412,Annona reticulata,Annona,reticulata,,tree,erect,perennial,"deciduous, single stem",fruits & nuts,grown on small scale,23.0,27.0,73.4,80.6,7.0,34.0,44.6,93.2,-3.0,0.0,26.6,32.0,1200.0,1400.0,600.0,2200.0,5.0,24.896480043077425,25.0,25.0,,,589.4025163469174,1500.0,5.0,7.5,4.5,8.0,clear skies,very bright,light shade,very bright,deep (>>150 cm),medium (50-150 cm),medium,"heavy, medium, light",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,home garden,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,210.0,270.0,food & beverage,vitamins,fruits,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=412,https://pfaf.org/user/Plant.aspx?LatinName=Annona+reticulata,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
32,414,Annona squamosa,Annona,squamosa,,"shrub, tree",erect,perennial,"evergreen, deciduous, single stem, multi stem",fruits & nuts,"grown on large scale, harvested from wild",23.0,30.0,73.4,86.0,11.0,41.0,51.8,105.8,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,800.0,1200.0,570.0,4000.0,8.75,24.896480043077425,15.0,25.0,,,589.4025163469174,1000.0,7.0,8.0,4.3,8.5,very bright,clear skies,very bright,cloudy skies,deep (>>150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,wind,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,210.0,270.0,food & beverage,vitamins,fruits,"tropical wet & dry (Aw), tropical wet (Ar), subtropical dry summer (Cs)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=414,https://pfaf.org/user/Plant.aspx?LatinName=Annona+squamosa,"['Aw', 'Ar', 'Cs']","['Aw', 'Csc', 'Af', 'Csa', 'Am', 'Csb']","[3, 10, 1, 8, 2, 9]"
33,418,Anthocephalus chinensis,Anthocephalus,chinensis,,tree,erect,perennial,"deciduous, single stem","forest/wood, environmental",grown on small scale,22.0,35.0,71.6,95.0,15.0,42.0,59.0,107.6,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1800.0,2600.0,1300.0,5100.0,21.959985813389384,24.896480043077425,10.0,27.0,,,589.4025163469174,1300.0,5.5,6.5,5.0,7.5,very bright,very bright,very bright,clear skies,deep (>>150 cm),medium (50-150 cm),"medium, light","heavy, medium, light",high,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",short day (<12 hours),flooding,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,270.0,365.0,fuels,fuelwood,bark,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=418,https://pfaf.org/user/Plant.aspx?LatinName=Anthocephalus+chinensis,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
34,431,Apium graveolens,Apium,graveolens,,herb,erect,biennial,deciduous,"vegetables, medicinals & aromatic",grown on small scale,15.0,21.0,59.0,69.8,5.0,25.0,41.0,77.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,700.0,1300.0,500.0,1500.0,40.0,10.0,60.0,65.0,,,589.4025163469174,2000.0,6.0,6.8,5.5,7.5,cloudy skies,clear skies,cloudy skies,very bright,shallow (20-50 cm),shallow (20-50 cm),"medium, organic","medium, organic",high,moderate,low (6-15% of CEC),low (6-15% of CEC),medium (4-10 dS/m),medium (4-10 dS/m),"poorly (saturated >50% of year), well (dry spells)","poorly (saturated >50% of year), well (dry spells)",long day (>14 hours),flooding,fire,can become a weed,"home garden, small scale (manual)",Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,40.0,150.0,medicinal,digestive system applications,roots,"tropical wet & dry (Aw), subtropical dry summer (Cs), temperate oceanic (Do)",5-9,5,9,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=431,https://pfaf.org/user/Plant.aspx?LatinName=Apium+graveolens,"['Aw', 'Cs', 'Do']","['Aw', 'Csc', 'Csa', 'Cfb', 'Cfc', 'Csb']","[3, 10, 8, 15, 16, 9]"
35,432,Apium graveolens var. dulce,Apium,graveolens,dulce,herb,"erect, acaulescent (or rosette plants)","annual, biennial",single stem,"vegetables, materials",grown on small scale,18.0,25.0,64.4,77.0,4.0,28.0,39.2,82.4,-5.0,-1.0,23.0,30.2,1000.0,1300.0,300.0,2800.0,20.0,10.0,55.0,60.0,,,589.4025163469174,2000.0,5.8,6.8,4.5,8.3,very bright,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"medium, organic","heavy, medium, light, organic",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),long day (>14 hours),flooding,fire,can become a weed,"home garden, small scale (manual)",Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,80.0,160.0,food & beverage,vitamins,leaves,"tropical wet & dry (Aw), steppe or semiarid (Bs), subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw), boreal (E)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=432,https://pfaf.org/user/Plant.aspx?LatinName=Apium+graveolens+dulce,"['Aw', 'Bs', 'Cs', 'Do', 'Dc', 'Df', 'Dw', 'E']","['Dfd', 'Aw', 'ET', 'Dwd', 'Csc', 'BSh', 'Dwa', 'Csa', 'BSk', 'Cfb', 'Dfb', 'Dwb', 'Cfc', 'Dwc', 'Dfc', 'Dfa', 'Csb']","[28, 3, 29, 24, 10, 6, 21, 8, 7, 15, 26, 22, 16, 23, 27, 25, 9]"
